src	trg	nij	score
905022	1100201	3	0.971387847241052
905022	591349	3	0.9778553557638195
905022	1099962	9	0.9862722946090622
905022	403615	24	0.9785653149651754
905022	243752	1	0.973000755784424
1112607	591349	2	0.9974093678537732
451660	101251	1	0.998867463709598
1099962	403615	5	0.9897556050074996
403615	746316	17	0.995949933976375
746316	113963	2	0.9932557759847191
1126634	511874	7	0.9974019967229732
1126634	153573	11	0.99875920135897
51470	1234201	19	0.9973973412999724
51470	777941	3	0.9870998270404334
650475	677078	1	0.9989954252453576
1211120	14848	11	0.9988397259568792
777941	621449	9	0.9961316992494512
1216361	621449	20	0.9996453289327848
158128	1066427	1	0.9982279016879236
1209510	825831	2	0.9902816877866842
1209510	1234774	13	0.9993342817235608
825831	93133	3	0.9489568061878474
825831	301636	5	0.997694389120968
825831	1234774	7	0.9896538930552184
695649	1024416	1	0.9864728312678742
695649	1136756	2	0.9946491815832296
695649	973627	1	0.8812127887189164
695649	246226	3	0.9566627907522663
695649	1234774	15	0.9977464183806872
695649	6978	1	0.9905526102115872
695649	551205	5	0.9854148266081278
1216416	1190564	1	0.983910201788919
1216416	1083511	10	0.998653375624756
1216416	1225587	7	0.993320374020792
1216416	1190023	2	0.9885865338276624
1216416	77806	1	0.9829285119543236
1195573	494890	5	0.9581459816289614
1195573	146354	1	0.8844919931179023
1195573	1035996	3	0.934922547292231
1195573	1232506	1	0.9128183827224806
1195573	1220350	1	0.9088015315773322
494890	419460	7	0.97400324925552
494890	1008547	1	0.9398625029673108
494890	146354	6	0.9483417949940628
494890	1035996	3	0.8394322309563007
494890	305666	2	0.9639501239361752
494890	1137789	7	0.9810675896556244
494890	278734	1	0.8934174121238829
494890	748633	3	0.9668388174609044
494890	521147	1	0.7742027492432982
494890	1153602	1	0.7303727200634417
494890	1232506	1	0.7884401646132918
494890	1224593	3	0.933233652836642
494890	565896	2	0.8688795117510684
494890	357231	2	0.717642888936514
